Data;Hora;Temperatura;Umidade;Velocidade_Vento;Pressao;Radiacao_Solar
08/03/2025;01:00;24,8;83;0,8;1014,9;0
08/03/2025;02:00;24,8;83;0,7;1014,3;0
08/03/2025;03:00;24,4;85;0;1013,8;0
08/03/2025;04:00;24,1;87;0;1013,5;0
08/03/2025;05:00;24,2;88;0,8;1013,6;0
08/03/2025;06:00;23,9;89;0;1013,6;0
08/03/2025;07:00;24,3;89;0,7;1013,7;11
08/03/2025;08:00;24,9;88;0,8;1014,1;65
08/03/2025;09:00;26,7;81;0,5;1014,4;267
08/03/2025;10:00;29,6;67;0,9;1014,5;664
08/03/2025;11:00;27,8;72;1,1;1014,4;109
08/03/2025;12:00;28,1;72;1,1;1014,2;212
08/03/2025;13:00;29,5;66;0,9;1014;915
08/03/2025;14:00;28,6;69;1,1;1013,5;510
08/03/2025;15:00;28;72;1,1;1013;132
08/03/2025;16:00;28,1;69;1,2;1012,7;163
08/03/2025;17:00;27,7;69;1,5;1012,3;82
08/03/2025;18:00;27,1;70;0,9;1012,3;22
08/03/2025;19:00;26,3;75;0,7;1012,6;1
08/03/2025;20:00;25,6;79;0,8;1012,6;0
08/03/2025;21:00;25,4;80;0,7;1012,9;0
08/03/2025;22:00;24,8;81;0,5;1012,9;0
08/03/2025;23:00;24,5;81;0,5;1012,6;0
08/03/2025;24:00:00;24,3;83;0;1012,2;0
09/03/2025;01:00;24,1;84;0;1011,9;0
09/03/2025;02:00;23,6;86;0;1011,6;0
09/03/2025;03:00;23,5;86;0;1011,1;0
09/03/2025;04:00;23,1;87;0;1010,8;0
09/03/2025;05:00;22,8;87;0;1010,7;0
09/03/2025;06:00;23,1;88;0,4;1011;0
09/03/2025;07:00;23,5;88;0,6;1011,2;12
09/03/2025;08:00;25;86;0,5;1011,3;104
09/03/2025;09:00;27;76;1,2;1011,3;312
09/03/2025;10:00;28,3;69;1,1;1011,1;611
09/03/2025;11:00;27,3;73;1,4;1011;143
09/03/2025;12:00;27,4;73;1,2;1010,4;272
09/03/2025;13:00;29,4;63;1;1009,7;871
09/03/2025;14:00;28,7;64;1,5;1009,2;426
09/03/2025;15:00;29,2;66;0,9;1008,8;132
09/03/2025;16:00;29,4;65;0,9;1008,4;54
09/03/2025;17:00;28,9;66;1,5;1008,2;39
09/03/2025;18:00;27,8;70;1,2;1008,3;18
09/03/2025;19:00;26,7;73;1;1008,7;0
09/03/2025;20:00;25,8;77;0,8;1009,3;0
09/03/2025;21:00;25,6;77;0,8;1009,9;0
09/03/2025;22:00;25,3;76;0,6;1010,5;0
09/03/2025;23:00;24,7;80;0,5;1010,9;0
09/03/2025;24:00:00;24,5;82;0;1011,3;0
10/03/2025;01:00;25;82;0,7;1011,9;0
10/03/2025;02:00;24,4;86;0,4;1012;0
10/03/2025;03:00;23,9;89;0;1010,8;0
10/03/2025;04:00;23,6;90;0,5;1009,9;0
10/03/2025;05:00;23,6;90;0;1010;0
10/03/2025;06:00;23,8;90;0;1010,5;0
10/03/2025;07:00;24,2;89;0;1011;7
10/03/2025;08:00;24,9;87;0,7;1011,3;57
10/03/2025;09:00;25,6;81;0,8;1011,8;95
10/03/2025;10:00;26,1;78;0,7;1012,1;211
10/03/2025;11:00;27,6;70;1;1012,1;314
10/03/2025;12:00;28;67;1;1012;388
10/03/2025;13:00;28,6;65;1,2;1011,4;765
10/03/2025;14:00;28;71;1;1011,1;434
10/03/2025;15:00;26,9;76;1,3;1010,9;109
10/03/2025;16:00;26;79;0,9;1010,7;101
10/03/2025;17:00;25,2;84;0,9;1010,5;32
10/03/2025;18:00;25,1;84;1;1010,8;14
10/03/2025;19:00;25;85;0,8;1011,1;0
10/03/2025;20:00;24,7;87;0,6;1011,7;0
10/03/2025;21:00;24,6;90;0,7;1012,3;0
10/03/2025;22:00;24,6;90;0,6;1012,8;0
10/03/2025;23:00;24,6;91;0,7;1012,7;0
10/03/2025;24:00:00;24,5;90;0,8;1012,5;0
11/03/2025;01:00;24,4;90;0,5;1012;0
11/03/2025;02:00;24,2;90;0;1011,5;0
11/03/2025;03:00;24,2;91;0,7;1011,4;0
11/03/2025;04:00;23,9;91;0;1011,4;0
11/03/2025;05:00;24;91;0,9;1011,6;0
11/03/2025;06:00;23,9;91;0;1012,3;0
11/03/2025;07:00;24;91;0;1012,7;7
11/03/2025;08:00;24,5;89;0,7;1013,1;36
11/03/2025;09:00;25,1;86;0,9;1013,5;181
11/03/2025;10:00;27,5;75;0,8;1013,7;483
11/03/2025;11:00;26,7;77;1,2;1013,7;232
11/03/2025;12:00;27,1;76;1,2;1013,6;323
11/03/2025;13:00;27,3;75;1,4;1013,4;455
11/03/2025;14:00;27,1;76;1;1013;241
11/03/2025;15:00;27,3;74;1,1;1012,2;205
11/03/2025;16:00;27,2;71;1,3;1011,7;86
11/03/2025;17:00;26,5;75;1;1011,5;74
11/03/2025;18:00;26,3;76;1;1012,1;21
11/03/2025;19:00;25,9;78;0,9;1012,5;0
11/03/2025;20:00;25,8;78;0,7;1013,3;0
11/03/2025;21:00;24,9;81;0;1013,8;0
11/03/2025;22:00;24;86;0;1014,3;0
11/03/2025;23:00;23,5;89;0;1014;0
11/03/2025;24:00:00;23,4;90;0;1013,6;0
12/03/2025;01:00;23,5;91;0;1013,3;0
12/03/2025;02:00;23,5;91;0;1013,1;0
12/03/2025;03:00;23,2;92;0;1012,5;0
12/03/2025;04:00;22,8;92;0;1012,1;0
12/03/2025;05:00;23,2;92;0;1012,3;0
12/03/2025;06:00;23;92;0;1012,4;0
12/03/2025;07:00;22,6;93;0;1013,1;15
12/03/2025;08:00;24,1;93;0;1013,3;73
12/03/2025;09:00;25,7;90;0,7;1013,7;200
12/03/2025;10:00;26,7;80;1,1;1013,8;323
12/03/2025;11:00;27,2;77;1,1;1013,9;318
12/03/2025;12:00;27,4;76;1,2;1013,6;313
12/03/2025;13:00;28;73;1,4;1012,9;822
12/03/2025;14:00;27,2;76;1,3;1012,4;434
12/03/2025;15:00;26,8;78;1,1;1012,1;170
12/03/2025;16:00;26,6;80;1,1;1011,8;120
12/03/2025;17:00;26,2;83;1;1011,9;65
12/03/2025;18:00;25,9;83;0,5;1011,8;13
12/03/2025;19:00;25;87;0,4;1011,9;0
12/03/2025;20:00;24,9;89;0,8;1012,3;0
12/03/2025;21:00;24,8;89;0,6;1012,4;0
12/03/2025;22:00;24,9;90;0,5;1012,8;0
12/03/2025;23:00;25,1;89;0,6;1012,6;0
12/03/2025;24:00:00;24,9;89;0,6;1012,3;0
13/03/2025;01:00;24,8;89;0;1012;0
13/03/2025;02:00;24,6;89;0;1011,4;0
13/03/2025;03:00;24,4;89;0;1010,5;0
13/03/2025;04:00;24,1;90;0;1010,2;0
13/03/2025;05:00;23,6;90;0;1010,4;0
13/03/2025;06:00;23,2;91;0;1010,6;0
13/03/2025;07:00;23,2;91;0;1011,1;9
13/03/2025;08:00;24,5;91;0;1011,5;67
13/03/2025;09:00;26;88;0,6;1011,7;182
13/03/2025;10:00;28,2;71;1,3;1011,7;406
13/03/2025;11:00;27,9;69;1,5;1011,5;198
13/03/2025;12:00;28,5;69;1,1;1011;268
13/03/2025;13:00;28,7;70;1,3;1010,7;610
13/03/2025;14:00;26,9;79;1,1;1010,5;158
13/03/2025;15:00;25,6;86;0,8;1009,8;98
13/03/2025;16:00;25,3;88;0,6;1009,7;62
13/03/2025;17:00;25,3;88;0,6;1009,9;39
13/03/2025;18:00;25,2;88;0,5;1009,9;33
13/03/2025;19:00;25,1;88;0,5;1010,1;1
13/03/2025;20:00;25;89;0,6;1010,4;0
13/03/2025;21:00;24,8;88;0,5;1010,8;0
13/03/2025;22:00;24,5;89;0,5;1011,1;0
13/03/2025;23:00;24,6;89;0;1011,1;0
13/03/2025;24:00:00;24,1;89;0;1011;0
14/03/2025;01:00;24,1;89;0;1010,8;0
14/03/2025;02:00;24,3;89;0;1010,2;0
14/03/2025;03:00;24,4;90;0;1009,7;0
14/03/2025;04:00;24,4;89;0;1009,6;0
14/03/2025;05:00;24,1;89;0;1009,6;0
14/03/2025;06:00;23,8;89;0;1009,7;0
14/03/2025;07:00;23,7;90;0;1010,2;6
14/03/2025;08:00;25,2;88;0;1010,4;67
14/03/2025;09:00;26,9;78;0,6;1010,8;170
14/03/2025;10:00;27,7;69;1,5;1011,1;378
14/03/2025;11:00;27,7;70;1,2;1011,2;297
14/03/2025;12:00;27;73;0,8;1011,1;261
14/03/2025;13:00;29,3;64;1;1010,5;794
14/03/2025;14:00;28,3;71;1,4;1010,1;442
